,Date,Open,High,Low,Close,Adj_Close,Volume,Dividend_Amt,Split_Coeff
2184,2009-05-28,545.0,561.5,545.0,555.138,464.4335,17992252,0.0,1.0
2185,2009-05-27,543.0,551.25,538.112,546.588,457.2805,20900372,0.0,1.0
2186,2009-05-26,545.025,552.25,532.625,535.675,448.1506,9936320,0.0,1.0
2187,2009-05-25,550.0,553.75,538.5,548.688,459.0373,12416228,0.0,1.0
2188,2009-05-22,524.95,551.8,522.75,546.438,457.155,17785484,0.0,1.0
2189,2009-05-21,536.25,544.25,525.638,528.862,442.4507,15909488,0.0,1.0
2190,2009-05-20,550.0,563.175,534.05,538.112,450.1895,26987620,0.0,1.0
2191,2009-05-19,612.5,625.0,550.0,557.725,466.5978,41895288,0.0,1.0
2192,2009-05-18,536.75,633.75,525.312,591.888,495.1788,211280,0.0,1.0
2193,2009-05-15,478.75,490.0,477.913,487.675,407.9933,12614108,0.0,1.0
2194,2009-05-14,475.562,481.875,470.05,477.237,399.2608,16188264,0.0,1.0
2195,2009-05-13,493.062,493.75,476.5,483.25,404.2914,20906468,0.0,1.0
2196,2009-05-12,462.487,493.85,460.75,489.975,409.9176,18342348,0.0,1.0
2197,2009-05-11,479.75,482.0,462.525,465.4,389.3578,15030400,0.0,1.0
2198,2009-05-08,480.0,483.0,468.75,475.075,397.4521,15941280,0.0,1.0
2199,2009-05-07,462.5,481.225,462.5,478.888,400.642,14696492,0.0,1.0
2200,2009-05-06,472.25,484.525,465.0,470.375,393.52,19527644,0.0,1.0
2201,2009-05-05,471.25,473.675,459.0,470.913,393.9701,19513952,0.0,1.0
2202,2009-05-04,452.55,473.75,452.55,471.775,394.6912,17142044,0.0,1.0
2203,2009-04-30,452.55,452.55,452.55,452.55,378.6074,0,0.0,1.0
2204,2009-04-29,437.75,455.0,436.462,451.562,377.7809,17085636,0.0,1.0
2205,2009-04-28,445.25,448.0,432.75,434.288,363.3293,16096916,0.0,1.0
2206,2009-04-27,447.75,451.75,440.25,446.388,373.4523,16790692,0.0,1.0
2207,2009-04-24,437.5,450.5,431.75,447.212,374.1417,21900576,0.0,1.0
2208,2009-04-23,429.25,443.725,424.0,440.925,368.8818,16956048,0.0,1.0
2209,2009-04-22,430.0,433.25,422.75,429.5,359.3236,17694240,0.0,1.0
2210,2009-04-21,423.75,433.413,421.175,426.525,356.8347,20010512,0.0,1.0
2211,2009-04-20,430.0,438.675,422.075,428.85,358.7798,19720996,0.0,1.0
2212,2009-04-17,437.525,445.163,425.587,429.237,359.1036,25680984,0.0,1.0
2213,2009-04-16,452.775,460.0,429.587,433.75,362.8792,26479032,0.0,1.0
2214,2009-04-15,440.462,459.925,433.288,457.513,382.7595,24188844,0.0,1.0
2215,2009-04-13,433.325,447.25,430.75,443.388,370.9424,15219400,0.0,1.0
2216,2009-04-09,437.5,441.962,426.312,433.938,363.0365,20775068,0.0,1.0
2217,2009-04-08,418.712,434.75,401.25,431.288,360.8195,36779864,0.0,1.0
2218,2009-04-06,417.5,435.575,411.4,417.9,349.6189,21036112,0.0,1.0
2219,2009-04-02,402.5,420.0,400.562,415.337,347.4747,21956584,0.0,1.0
2220,2009-04-01,380.75,398.5,374.337,395.312,330.7216,19111420,0.0,1.0
2221,2009-03-31,383.75,387.987,378.75,381.188,318.9053,22857932,0.0,1.0
2222,2009-03-30,380.275,383.75,373.75,379.112,317.1685,27484352,0.0,1.0
2223,2009-03-27,388.5,395.85,383.75,387.188,323.925,26978552,0.0,1.0
2224,2009-03-26,387.425,394.75,380.75,391.375,327.4279,32862004,0.0,1.0
2225,2009-03-25,362.5,387.25,362.5,383.05,320.4631,38270736,0.0,1.0
2226,2009-03-24,362.513,368.75,360.0,363.112,303.7828,27586964,0.0,1.0
2227,2009-03-23,338.5,362.5,338.5,359.612,300.8546,19886352,0.0,1.0
2228,2009-03-20,334.75,339.975,330.5,334.8,280.0967,20423760,0.0,1.0
2229,2009-03-19,334.5,338.462,330.025,336.425,281.4562,17364676,0.0,1.0
2230,2009-03-18,328.775,340.5,328.775,332.85,278.4654,17475068,0.0,1.0
2231,2009-03-17,332.5,335.75,323.288,325.05,271.9398,19021944,0.0,1.0
2232,2009-03-16,321.062,333.5,317.75,331.9,277.6705,18107532,0.0,1.0
2233,2009-03-13,307.475,323.45,306.5,321.062,268.6034,16454240,0.0,1.0
2234,2009-03-12,291.25,303.65,289.5,300.5,251.401,19459676,0.0,1.0
2235,2009-03-09,290.25,292.0,284.538,288.337,241.2253,13387324,0.0,1.0
2236,2009-03-06,282.5,294.25,278.825,292.475,244.6872,18251636,0.0,1.0
2237,2009-03-05,302.0,305.0,285.562,287.45,240.4833,28469796,0.0,1.0
2238,2009-03-04,288.837,304.425,288.837,302.775,253.3043,23906800,0.0,1.0
2239,2009-03-03,307.5,312.987,293.75,299.212,250.3235,20948104,0.0,1.0
2240,2009-03-02,307.175,315.925,303.75,306.413,256.3478,19751964,0.0,1.0
2241,2009-02-27,322.35,323.25,311.638,316.513,264.7977,19240644,0.0,1.0
2242,2009-02-26,314.5,324.25,312.825,322.7,269.9738,15358208,0.0,1.0
2243,2009-02-25,316.25,321.5,315.638,316.638,264.9022,11819888,0.0,1.0
2244,2009-02-24,314.05,315.9,300.337,313.312,262.1197,18280676,0.0,1.0
2245,2009-02-20,314.013,320.75,310.388,313.35,262.1515,14710180,0.0,1.0
2246,2009-02-19,322.5,327.25,320.525,323.438,270.5912,12017532,0.0,1.0
2247,2009-02-18,316.75,329.45,310.0,323.788,270.884,18296752,0.0,1.0
2248,2009-02-17,325.288,326.75,314.55,316.825,265.0587,15315008,0.0,1.0
2249,2009-02-16,346.112,349.263,327.775,330.05,276.1228,18376752,0.0,1.0
2250,2009-02-13,341.75,351.0,340.25,348.1,291.2236,11618608,0.0,1.0
2251,2009-02-12,344.675,344.675,336.325,337.888,282.6802,12578160,0.0,1.0
2252,2009-02-11,341.25,347.325,340.25,345.312,288.8912,16821148,0.0,1.0
2253,2009-02-10,347.225,353.525,343.087,350.487,293.2206,27187004,0.0,1.0
2254,2009-02-09,338.75,349.75,335.25,347.425,290.6589,17751108,0.0,1.0
2255,2009-02-06,325.0,337.5,323.9,336.212,281.278,17364252,0.0,1.0
2256,2009-02-05,332.25,332.25,317.788,322.2,269.5555,16426340,0.0,1.0
2257,2009-02-04,328.75,334.375,323.775,326.875,273.4666,15866960,0.0,1.0
2258,2009-02-03,322.5,333.675,318.263,326.55,273.1947,27643564,0.0,1.0
2259,2009-02-02,322.5,338.2,318.388,320.0,267.7149,21461864,0.0,1.0
2260,2009-01-30,309.5,332.7,309.5,330.9,276.834,22237208,0.0,1.0
2261,2009-01-29,321.25,323.75,310.312,317.525,265.6443,25373372,0.0,1.0
2262,2009-01-28,312.0,322.5,306.6,318.5,266.46,18371436,0.0,1.0
2263,2009-01-27,290.9,308.362,290.9,306.487,256.4098,17933540,0.0,1.0
2264,2009-01-23,299.5,333.75,280.0,289.038,241.8118,32434432,0.0,1.0
2265,2009-01-22,287.475,288.712,276.775,284.075,237.6597,27980396,0.0,1.0
2266,2009-01-21,290.0,295.725,277.5,279.962,234.2188,19869540,0.0,1.0
2267,2009-01-20,304.2,304.2,292.0,295.913,247.5635,18588400,0.0,1.0
2268,2009-01-19,306.15,312.487,302.0,307.475,257.2364,16983120,0.0,1.0
2269,2009-01-16,287.75,307.75,284.975,304.337,254.6111,26647296,0.0,1.0
2270,2009-01-15,285.45,289.987,276.875,285.587,238.9247,25094924,0.0,1.0
2271,2009-01-14,272.775,304.5,272.775,294.938,246.7478,26201564,0.0,1.0
2272,2009-01-13,273.675,286.5,266.25,269.388,225.3725,26320964,0.0,1.0
2273,2009-01-12,284.925,286.25,271.25,274.475,229.6283,29458336,0.0,1.0
2274,2009-01-09,299.675,302.5,273.413,288.312,241.2044,37952520,0.0,1.0
2275,2009-01-07,342.25,346.5,293.75,300.188,251.14,34002200,0.0,1.0
2276,2009-01-06,340.0,347.5,332.812,342.725,286.7268,24118400,0.0,1.0
2277,2009-01-05,324.75,344.25,323.775,341.462,285.6702,22027876,0.0,1.0
2278,2009-01-02,310.0,324.975,308.775,321.6,269.0535,31272788,0.0,1.0
2279,2008-12-31,313.5,316.425,304.0,308.188,257.8329,19725220,0.0,1.0
2280,2008-12-30,315.013,318.25,307.038,312.625,261.5449,18029180,0.0,1.0
2281,2008-12-29,300.0,312.987,297.0,311.575,260.6665,23416760,0.0,1.0
2282,2008-12-26,311.75,318.75,301.0,302.538,253.106,12690060,0.0,1.0
2283,2008-12-24,312.75,314.25,307.538,310.5,259.7671,16422848,0.0,1.0
2284,2008-12-23,320.25,320.25,311.6,314.938,263.48,15395660,0.0,1.0
2285,2008-12-22,326.25,338.1,319.75,321.388,268.8761,19505092,0.0,1.0
2286,2008-12-19,340.062,344.375,330.625,337.825,282.6275,32948008,0.0,1.0
2287,2008-12-18,335.0,343.0,320.638,340.25,284.6562,42823376,0.0,1.0
2288,2008-12-17,347.5,351.75,332.525,337.85,282.6484,35353852,0.0,1.0
2289,2008-12-16,337.5,349.2,331.413,347.125,290.4079,30993992,0.0,1.0
2290,2008-12-15,337.25,339.75,318.05,335.138,280.3795,39437392,0.0,1.0
2291,2008-12-12,310.0,331.0,301.562,326.775,273.3829,39714368,0.0,1.0
2292,2008-12-11,312.5,324.425,298.325,314.75,263.3227,36352380,0.0,1.0
2293,2008-12-10,558.625,558.625,284.25,306.8,256.6717,30075720,0.0,1.0
2294,2008-12-08,288.05,293.675,276.75,279.638,233.9477,27863204,0.0,1.0
2295,2008-12-05,293.75,295.5,275.75,279.4,233.7486,26718452,0.0,1.0
2296,2008-12-04,271.0,292.5,262.525,289.775,242.4284,37065712,0.0,1.0
2297,2008-12-03,275.138,278.5,262.5,267.275,223.6047,26266896,0.0,1.0
2298,2008-12-02,267.5,270.925,256.25,268.487,224.6187,28790332,0.0,1.0
2299,2008-12-01,281.325,295.0,274.538,277.35,232.0336,25451428,0.0,1.0
2300,2008-11-28,280.0,292.425,272.75,283.612,237.2724,29166036,0.0,1.0
2301,2008-11-27,567.0,567.0,567.0,567.0,474.3573,0,0.0,1.0
2302,2008-11-26,266.663,286.75,266.663,284.725,238.2035,33956132,0.0,1.0
2303,2008-11-25,292.5,297.2,262.75,267.95,224.1694,30286820,0.0,1.0
2304,2008-11-24,294.138,294.138,268.75,286.2,239.4375,29925356,0.0,1.0
2305,2008-11-21,266.25,289.0,258.025,281.087,235.1599,34776724,0.0,1.0
2306,2008-11-20,271.25,274.75,260.0,264.013,220.8757,31010576,0.0,1.0
2307,2008-11-19,287.812,305.462,278.75,283.112,236.8541,40626256,0.0,1.0
2308,2008-11-18,275.513,288.0,267.587,284.987,238.4227,29405952,0.0,1.0
2309,2008-11-17,287.5,292.475,269.587,285.35,238.7264,29751648,0.0,1.0
2310,2008-11-14,584.5,584.5,271.837,286.688,239.8458,45091620,0.0,1.0
2311,2008-11-12,300.0,301.65,285.638,290.55,243.0768,33068768,0.0,1.0
2312,2008-11-11,320.025,322.5,298.513,301.925,252.5932,27264308,0.0,1.0
2313,2008-11-10,312.575,327.188,308.75,325.775,272.5463,19836344,0.0,1.0
2314,2008-11-07,293.25,309.95,287.825,305.188,255.323,28629804,0.0,1.0
2315,2008-11-06,299.925,308.25,289.075,292.638,244.8236,38322940,0.0,1.0
2316,2008-11-05,376.3,376.3,309.575,317.263,265.4251,46819992,0.0,1.0
2317,2008-11-04,362.5,366.0,343.8,362.9,303.6054,25053752,0.0,1.0
2318,2008-11-03,359.75,363.75,349.275,360.425,301.5348,28202328,0.0,1.0
2319,2008-10-31,607.5,607.5,308.837,343.862,287.6781,41867756,0.0,1.0
2320,2008-10-29,292.5,304.475,280.0,300.438,251.3491,37288000,0.0,1.0
2321,2008-10-27,256.788,272.5,232.5,269.25,225.257,39583300,0.0,1.0
2322,2008-10-24,300.0,302.45,247.5,254.875,213.2307,37029812,0.0,1.0
2323,2008-10-23,317.75,324.225,298.85,304.413,254.6747,28590448,0.0,1.0
2324,2008-10-22,343.138,343.388,326.375,329.2,275.4117,17869120,0.0,1.0
2325,2008-10-21,337.5,356.25,330.875,348.737,291.7565,26894744,0.0,1.0
2326,2008-10-20,332.487,345.0,320.25,330.225,276.2692,28119500,0.0,1.0
2327,2008-10-17,350.0,360.0,321.7,326.513,273.1637,28622908,0.0,1.0
2328,2008-10-16,362.5,366.25,331.25,347.987,291.1291,41000084,0.0,1.0
2329,2008-10-15,397.513,399.925,376.612,380.05,317.9532,20690952,0.0,1.0
2330,2008-10-14,406.25,417.0,402.5,405.263,339.0467,18503448,0.0,1.0
2331,2008-10-13,389.5,398.5,387.55,392.85,328.6619,17867988,0.0,1.0
2332,2008-10-10,830.05,830.05,369.25,381.9,319.501,33578184,0.0,1.0
2333,2008-10-08,407.5,416.475,377.225,412.138,344.7984,30692784,0.0,1.0
2334,2008-10-07,415.288,428.0,403.375,418.663,350.2573,25825268,0.0,1.0
2335,2008-10-06,432.25,437.25,408.15,410.4,343.3443,24212584,0.0,1.0
2336,2008-10-03,953.85,953.85,436.413,440.362,368.4108,42753836,0.0,1.0
2337,2008-10-01,490.0,490.75,470.862,476.675,398.7906,13903852,0.0,1.0
2338,2008-09-30,472.475,496.25,451.35,487.337,407.7106,27178460,0.0,1.0
2339,2008-09-29,493.75,495.0,470.25,483.212,404.2596,24255152,0.0,1.0
2340,2008-09-26,504.5,508.75,489.05,490.8,410.6077,13881824,0.0,1.0
2341,2008-09-25,510.275,514.925,498.25,506.425,423.6797,19675528,0.0,1.0
2342,2008-09-24,497.513,516.237,497.513,511.525,427.9464,21856424,0.0,1.0
2343,2008-09-23,500.0,524.1,500.0,501.612,419.6532,20739544,0.0,1.0
2344,2008-09-22,525.0,527.5,504.075,509.775,426.4824,23195548,0.0,1.0
2345,2008-09-19,495.25,517.987,490.0,513.775,429.8289,20628040,0.0,1.0
2346,2008-09-18,450.5,487.0,441.25,484.562,405.389,34983696,0.0,1.0
2347,2008-09-17,490.0,490.0,462.125,469.163,392.506,16137564,0.0,1.0
2348,2008-09-16,450.0,483.75,450.0,482.013,403.2565,17905808,0.0,1.0
2349,2008-09-15,472.425,475.0,455.812,471.737,394.6595,20095968,0.0,1.0
2350,2008-09-12,507.237,510.0,479.925,483.163,404.2186,27271964,0.0,1.0
2351,2008-09-11,517.5,517.5,495.562,499.35,417.7607,22767832,0.0,1.0
2352,2008-09-10,532.487,533.675,518.0,520.662,435.5906,15271464,0.0,1.0
2353,2008-09-09,536.25,539.75,521.638,535.638,448.1196,7882140,0.0,1.0
2354,2008-09-08,547.5,547.5,531.25,533.3,446.1637,11474092,0.0,1.0
2355,2008-09-05,526.25,526.25,516.25,520.225,435.2249,12900176,0.0,1.0
2356,2008-09-04,1107.5,1107.5,533.0,538.062,450.1475,10653392,0.0,1.0
2357,2008-09-02,535.0,556.25,531.25,553.188,462.8021,10085696,0.0,1.0
2358,2008-09-01,530.0,541.362,525.75,535.412,447.9305,9155732,0.0,1.0
2359,2008-08-29,535.0,536.975,524.75,534.05,446.791,10069712,0.0,1.0
2360,2008-08-28,542.0,542.0,513.2,517.713,433.1234,19200724,0.0,1.0
2361,2008-08-27,549.975,549.975,535.0,537.0,449.2591,14772992,0.0,1.0
2362,2008-08-26,554.75,554.75,536.662,544.838,455.8164,13903232,0.0,1.0
2363,2008-08-25,551.338,571.25,551.338,558.0,466.8279,5565036,0.0,1.0
2364,2008-08-22,549.875,564.975,549.775,561.2,469.505,9178744,0.0,1.0
2365,2008-08-21,565.312,565.312,550.638,553.162,462.7803,7818692,0.0,1.0
2366,2008-08-20,555.0,565.0,554.375,561.588,469.8296,9094532,0.0,1.0
2367,2008-08-19,556.25,558.5,548.85,554.9,464.2343,8308392,0.0,1.0
2368,2008-08-18,1137.5,1137.5,552.55,556.2,465.322,10053612,0.0,1.0
2369,2008-08-14,584.0,586.25,565.338,569.175,476.1769,9590712,0.0,1.0
2370,2008-08-13,582.45,594.0,576.838,584.213,488.7579,13010076,0.0,1.0
2371,2008-08-12,585.0,593.625,578.775,586.812,490.9323,15032632,0.0,1.0
2372,2008-08-11,562.787,584.0,562.787,581.312,486.3309,11708340,0.0,1.0
2373,2008-08-08,562.425,571.0,557.763,562.95,470.9691,13213396,0.0,1.0
2374,2008-08-07,574.5,579.225,565.062,568.15,475.3195,11226336,0.0,1.0
2375,2008-08-06,572.5,587.25,571.525,574.65,480.7573,16655816,0.0,1.0
2376,2008-08-05,564.162,571.5,551.25,569.013,476.0415,19190332,0.0,1.0
2377,2008-08-04,587.45,587.45,558.15,560.6,469.003,16384744,0.0,1.0
2378,2008-08-01,542.513,578.25,538.25,574.4,480.5483,15098052,0.0,1.0
2379,2008-07-31,553.7,555.0,538.812,551.875,461.7036,13012656,0.0,1.0
2380,2008-07-30,534.5,543.5,525.013,541.375,452.9192,8385508,0.0,1.0
2381,2008-07-29,534.95,539.737,518.75,520.775,435.6851,14214224,0.0,1.0
2382,2008-07-28,537.513,547.25,526.5,544.975,455.931,13533744,0.0,1.0
2383,2008-07-25,584.612,584.612,533.75,536.775,449.0708,28516880,0.0,1.0
2384,2008-07-24,564.975,582.5,564.975,577.013,482.7343,13325432,0.0,1.0
2385,2008-07-23,542.5,569.75,542.5,566.825,474.2109,20199360,0.0,1.0
2386,2008-07-22,531.25,549.75,531.25,538.037,450.1266,11412876,0.0,1.0
2387,2008-07-21,537.25,541.062,523.263,538.213,450.274,11903864,0.0,1.0
2388,2008-07-18,497.5,531.75,497.5,528.3,441.9805,15398676,0.0,1.0
2389,2008-07-17,509.5,511.175,491.275,504.638,422.1847,12352228,0.0,1.0
2390,2008-07-16,497.538,506.25,480.0,485.875,406.4875,15506672,0.0,1.0
2391,2008-07-15,501.25,511.7,492.0,494.35,413.5777,19061352,0.0,1.0
2392,2008-07-14,500.0,518.75,497.5,510.862,427.3917,14853364,0.0,1.0
2393,2008-07-11,513.5,517.225,498.0,504.025,421.6719,13401220,0.0,1.0
2394,2008-07-10,519.225,521.188,507.9,511.663,428.0619,11515768,0.0,1.0
2395,2008-07-09,500.0,523.737,500.0,519.787,434.8586,14081008,0.0,1.0
2396,2008-07-08,499.5,504.237,482.575,494.862,414.006,19242384,0.0,1.0
2397,2008-07-07,522.513,530.0,499.25,507.05,424.2026,14883952,0.0,1.0
2398,2008-07-04,517.513,532.8,512.513,524.475,438.7805,16281456,0.0,1.0
2399,2008-07-03,532.5,532.5,506.4,517.525,432.9662,19663920,0.0,1.0
2400,2008-07-02,509.925,545.75,497.5,536.0,448.4224,27781780,0.0,1.0
2401,2008-07-01,527.5,537.25,506.587,511.038,427.539,23705416,0.0,1.0
2402,2008-06-30,545.0,554.225,519.5,523.787,438.205,24106596,0.0,1.0
2403,2008-06-27,544.0,562.0,533.812,545.662,456.5058,26069996,0.0,1.0
2404,2008-06-26,536.25,564.975,534.0,559.888,468.4074,38146564,0.0,1.0
2405,2008-06-25,489.062,537.0,489.062,534.0,446.7492,16718020,0.0,1.0
2406,2008-06-24,511.25,533.25,503.75,515.675,431.4183,23956912,0.0,1.0
2407,2008-06-23,520.0,520.725,495.587,506.425,423.6797,21825684,0.0,1.0
2408,2008-06-20,565.013,565.013,518.825,524.8,439.0525,21427396,0.0,1.0
2409,2008-06-19,564.713,567.513,557.562,562.037,470.2052,8147988,0.0,1.0
2410,2008-06-18,587.5,587.5,570.0,571.775,478.3522,11525348,0.0,1.0
2411,2008-06-17,570.013,585.0,565.0,583.225,487.9312,9974000,0.0,1.0
2412,2008-06-16,587.5,587.5,565.55,570.588,477.3591,12652516,0.0,1.0
2413,2008-06-13,571.75,574.975,558.75,567.6,474.8593,13998684,0.0,1.0
2414,2008-06-12,562.513,573.75,539.088,569.325,476.3025,20948892,0.0,1.0
2415,2008-06-11,570.0,570.0,552.5,565.35,472.9769,19141420,0.0,1.0
2416,2008-06-10,562.5,562.5,536.25,549.438,459.6648,18236804,0.0,1.0
2417,2008-06-09,545.5,554.85,527.75,540.675,452.3336,20919560,0.0,1.0
2418,2008-06-06,574.75,574.75,553.0,559.625,468.1873,19860420,0.0,1.0
2419,2008-06-05,587.5,587.5,543.75,561.7,469.9233,30864552,0.0,1.0
2420,2008-06-04,602.25,611.0,571.25,576.75,482.5142,15578748,0.0,1.0
2421,2008-06-03,587.5,606.225,578.25,601.662,503.3559,14448124,0.0,1.0
2422,2008-06-02,607.0,610.0,585.0,589.7,493.3485,10970056,0.0,1.0
2423,2008-05-30,624.725,624.725,597.562,600.875,502.6974,14355148,0.0,1.0
2424,2008-05-29,638.862,638.862,611.25,615.675,515.0793,16491980,0.0,1.0
2425,2008-05-28,626.25,633.75,617.75,630.625,527.5865,8629376,0.0,1.0
2426,2008-05-27,640.0,647.45,620.0,623.775,521.8558,6991464,0.0,1.0
2427,2008-05-26,635.0,638.713,625.525,628.9,526.1435,10648528,0.0,1.0
2428,2008-05-23,657.5,660.0,637.5,639.05,534.6351,8253608,0.0,1.0
2429,2008-05-22,658.75,662.5,649.25,656.513,549.2447,9549008,0.0,1.0
2430,2008-05-21,645.0,668.75,637.562,666.925,557.9555,13339556,0.0,1.0
2431,2008-05-20,1320.0,1320.0,643.5,650.737,544.4125,7110456,0.0,1.0
2432,2008-05-16,657.75,662.0,650.75,658.925,551.2626,7734892,0.0,1.0
2433,2008-05-15,632.725,658.175,632.688,655.737,548.5955,10002008,0.0,1.0
2434,2008-05-14,630.0,638.763,620.062,632.688,529.3124,8039340,0.0,1.0
2435,2008-05-13,650.0,650.0,622.0,625.275,523.1108,10403200,0.0,1.0
2436,2008-05-12,627.763,641.025,619.275,638.463,534.144,11044656,0.0,1.0
2437,2008-05-09,666.375,668.412,627.5,632.1,528.8206,14030736,0.0,1.0
2438,2008-05-08,670.0,671.5,663.15,666.812,557.861,7577084,0.0,1.0
2439,2008-05-07,675.0,675.0,656.0,672.237,551.5236,10197296,0.0,1.0
2440,2008-05-06,650.0,670.5,650.0,662.5,543.5351,8412304,0.0,1.0
2441,2008-05-05,668.775,677.25,662.5,667.3,547.4731,8415232,0.0,1.0
2442,2008-05-02,1304.0,1304.0,657.25,668.688,548.6119,9638036,0.0,1.0
2443,2008-04-30,662.5,668.75,651.65,653.625,536.2537,10950208,0.0,1.0
2444,2008-04-29,645.0,668.75,645.0,664.987,545.5755,9946244,0.0,1.0
2445,2008-04-28,657.75,661.25,645.638,647.85,531.5158,8167932,0.0,1.0
2446,2008-04-25,647.5,658.5,640.5,656.125,538.3049,13482136,0.0,1.0
2447,2008-04-24,650.0,650.0,639.088,645.662,529.7207,13215996,0.0,1.0
2448,2008-04-23,653.0,658.0,642.0,644.4,528.6854,12704876,0.0,1.0
2449,2008-04-22,650.25,668.75,649.287,651.838,534.7877,11490872,0.0,1.0
2450,2008-04-21,658.8,670.0,655.525,660.9,542.2225,8457376,0.0,1.0
2451,2008-04-17,670.05,679.5,655.125,660.013,541.4948,10027568,0.0,1.0
2452,2008-04-16,655.013,666.5,653.825,660.625,541.9968,14407948,0.0,1.0
2453,2008-04-15,637.138,659.25,621.588,652.95,535.7,17067560,0.0,1.0
2454,2008-04-11,635.0,641.75,616.375,637.888,523.3427,17147024,0.0,1.0
2455,2008-04-10,606.25,629.85,601.5,617.162,506.3384,14666552,0.0,1.0
2456,2008-04-09,588.75,607.95,587.763,604.562,496.0011,9127868,0.0,1.0
2457,2008-04-08,600.0,605.713,589.987,595.438,488.5154,11278852,0.0,1.0
2458,2008-04-07,564.062,607.425,564.062,601.225,493.2633,10531376,0.0,1.0
2459,2008-04-04,596.25,603.725,577.925,580.287,476.0851,9945084,0.0,1.0
2460,2008-04-03,587.5,604.5,586.5,599.013,491.4485,7911000,0.0,1.0
2461,2008-04-02,598.75,613.2,582.5,585.888,480.6803,14658500,0.0,1.0
2462,2008-04-01,574.75,593.75,560.875,586.312,481.0282,12255364,0.0,1.0
2463,2008-03-31,576.25,583.75,562.525,566.45,464.7328,12386264,0.0,1.0
2464,2008-03-28,583.5,591.975,557.912,588.112,482.505,15777844,0.0,1.0
2465,2008-03-27,572.5,578.5,561.0,567.7,465.7583,16593492,0.0,1.0
2466,2008-03-26,583.5,584.013,567.638,574.862,471.6342,9327016,0.0,1.0
2467,2008-03-25,553.75,581.237,553.75,578.45,474.5779,12460040,0.0,1.0
2468,2008-03-24,537.5,552.425,531.35,550.062,451.2876,11941156,0.0,1.0
2469,2008-03-19,562.5,586.25,536.287,539.775,442.8478,13598948,0.0,1.0
2470,2008-03-18,562.45,562.45,530.0,537.75,441.1865,15861948,0.0,1.0
2471,2008-03-17,565.275,568.25,538.75,545.05,447.1756,18837504,0.0,1.0
2472,2008-03-14,562.5,584.975,557.575,580.65,476.3829,10945932,0.0,1.0
2473,2008-03-13,572.5,581.25,550.4,560.763,460.0669,16203512,0.0,1.0
2474,2008-03-12,604.7,607.1,590.0,593.65,487.0484,12783976,0.0,1.0
2475,2008-03-11,562.5,588.75,551.1,586.975,481.5721,14665476,0.0,1.0
2476,2008-03-10,552.725,572.2,530.588,568.638,466.5279,20973320,0.0,1.0
2477,2008-03-07,578.5,578.5,541.562,562.062,461.1328,13295608,0.0,1.0
2478,2008-03-05,560.025,580.0,556.775,573.188,470.2609,11748580,0.0,1.0
2479,2008-03-04,580.0,584.5,552.5,560.8,460.0974,18218436,0.0,1.0
2480,2008-03-03,599.95,599.95,572.388,576.5,472.9781,12114936,0.0,1.0
2481,2008-02-29,638.0,638.0,602.5,615.862,505.2719,13347640,0.0,1.0
2482,2008-02-28,645.0,650.0,629.175,633.312,519.5885,11287444,0.0,1.0
2483,2008-02-27,651.25,659.5,642.513,647.112,530.9104,10661848,0.0,1.0
2484,2008-02-26,641.225,646.5,633.025,644.162,528.4901,5847892,0.0,1.0
2485,2008-02-25,623.75,641.25,602.513,637.862,523.3213,7414296,0.0,1.0
2486,2008-02-22,610.575,620.0,603.75,608.612,499.3238,7930424,0.0,1.0
2487,2008-02-21,627.5,635.25,615.35,624.075,512.0101,6429932,0.0,1.0
2488,2008-02-20,625.05,637.5,615.5,621.0,509.4873,8830400,0.0,1.0
2489,2008-02-19,647.5,654.5,632.5,638.638,523.9579,6434676,0.0,1.0
2490,2008-02-18,650.0,653.75,634.5,638.425,523.7833,5218520,0.0,1.0
2491,2008-02-15,626.225,650.0,616.5,648.487,532.0385,8610032,0.0,1.0
2492,2008-02-14,612.5,633.25,612.5,629.188,516.2049,11517684,0.0,1.0
2493,2008-02-13,592.5,617.237,587.513,597.375,490.1046,18991196,0.0,1.0
2494,2008-02-12,570.25,605.0,564.25,581.213,476.8448,16294016,0.0,1.0
2495,2008-02-11,603.5,603.5,558.75,569.25,467.03,19042368,0.0,1.0
2496,2008-02-08,608.775,617.0,597.5,606.6,497.673,12641356,0.0,1.0
2497,2008-02-07,630.0,645.0,601.775,606.362,497.4778,12534176,0.0,1.0
2498,2008-02-06,639.975,642.5,625.325,638.125,523.5371,8807048,0.0,1.0
2499,2008-02-05,650.0,658.5,641.575,654.275,536.7871,6926732,0.0,1.0
2500,2008-02-04,634.0,660.5,634.0,647.8,531.4749,11801328,0.0,1.0
2501,2008-02-01,622.5,640.062,605.0,635.688,521.5378,8437732,0.0,1.0
2502,2008-01-31,618.0,642.425,592.75,619.725,508.4412,22596804,0.0,1.0
2503,2008-01-30,636.3,649.5,613.25,617.975,507.0054,9991036,0.0,1.0
2504,2008-01-29,661.25,661.25,635.088,644.225,528.5417,7954396,0.0,1.0
2505,2008-01-28,641.25,648.675,607.5,641.6,526.3881,12101760,0.0,1.0
2506,2008-01-25,643.75,656.25,631.25,653.85,536.4384,11985848,0.0,1.0
2507,2008-01-24,647.5,661.25,608.75,622.225,510.4923,19529764,0.0,1.0
2508,2008-01-23,605.0,706.25,600.0,637.675,523.1678,29317404,0.0,1.0
